"","speaker_role","target_child_age_years","gloss","freq","total_freq","relFreq","relFreq_ppt"
"160","Father",1.89356605065024,"and",10,604,0.0165562913907285,16.5562913907285
"161","Father",1.89356605065024,"or",2,604,0.0033112582781457,3.3112582781457
"162","Father",1.89630390143737,"and",2,272,0.00735294117647059,7.35294117647059
"163","Father",1.8990417522245,"and",2,153,0.0130718954248366,13.0718954248366
"164","Father",1.8990417522245,"or",1,153,0.0065359477124183,6.5359477124183
"165","Father",1.90451745379877,"and",54,3445,0.0156748911465893,15.6748911465893
"166","Father",1.90451745379877,"or",2,3445,0.00058055152394775,0.58055152394775
"167","Father",1.9072553045859,"and",2,186,0.010752688172043,10.752688172043
"168","Father",1.90999315537303,"and",5,404,0.0123762376237624,12.3762376237624
"169","Father",1.91666666666667,"and",143,4337,0.0329721005303205,32.9721005303205
"170","Father",1.91666666666667,"or",7,4337,0.00161401890707863,1.61401890707863
"171","Father",1.92214236824093,"and",3,408,0.00735294117647059,7.35294117647059
"172","Father",1.92214236824093,"or",1,408,0.00245098039215686,2.45098039215686
"173","Father",1.92488021902806,"and",20,813,0.02460024600246,24.60024600246
"174","Father",1.93309377138946,"and",90,3080,0.0292207792207792,29.2207792207792
"175","Father",1.93309377138946,"or",3,3080,0.000974025974025974,0.974025974025974
"176","Father",1.94130732375086,"and",16,1666,0.00960384153661465,9.60384153661465
"177","Father",1.94678302532512,"and",4,375,0.0106666666666667,10.6666666666667
"178","Father",1.94952087611225,"and",18,1203,0.0149625935162095,14.9625935162095
"179","Father",1.94952087611225,"or",2,1203,0.00166251039068994,1.66251039068994
"180","Father",1.95225872689938,"and",1,87,0.0114942528735632,11.4942528735632
"181","Father",1.95499657768652,"and",24,1471,0.0163154316791298,16.3154316791298
"182","Father",1.95773442847365,"and",43,1022,0.0420743639921722,42.0743639921722
"183","Father",1.95773442847365,"or",1,1022,0.000978473581213307,0.978473581213307
"184","Father",1.96321013004791,"and",1,225,0.00444444444444444,4.44444444444444
"185","Father",1.96868583162218,"and",98,2355,0.0416135881104034,41.6135881104034
"186","Father",1.96868583162218,"or",2,2355,0.000849256900212314,0.849256900212314
"187","Father",1.97142368240931,"and",16,825,0.0193939393939394,19.3939393939394
"188","Father",1.97689938398357,"and",2,255,0.00784313725490196,7.84313725490196
"189","Father",1.9796372347707,"and",5,526,0.00950570342205323,9.50570342205323
"190","Father",1.98237508555784,"and",1,91,0.010989010989011,10.989010989011
"191","Father",1.98511293634497,"and",60,2070,0.0289855072463768,28.9855072463768
"192","Father",1.98511293634497,"or",2,2070,0.000966183574879227,0.966183574879227
"193","Father",1.9878507871321,"and",48,1914,0.0250783699059561,25.0783699059561
"194","Father",1.9878507871321,"or",2,1914,0.00104493207941484,1.04493207941484
"195","Father",1.99332648870637,"and",27,880,0.0306818181818182,30.6818181818182
"196","Father",1.99332648870637,"or",1,880,0.00113636363636364,1.13636363636364
"197","Father",1.9960643394935,"and",3,189,0.0158730158730159,15.8730158730159
"198","Father",1.99880219028063,"and",4,427,0.00936768149882904,9.36768149882904
"199","Father",1.99880219028063,"or",1,427,0.00234192037470726,2.34192037470726
"200","Father",2,"and",101,5709,0.0176913645121738,17.6913645121738
"201","Father",2,"or",6,5709,0.00105097214923805,1.05097214923805
"202","Father",2.00273785078713,"and",9,280,0.0321428571428571,32.1428571428571
"203","Father",2.00547570157426,"and",18,1332,0.0135135135135135,13.5135135135135
"204","Father",2.00547570157426,"or",2,1332,0.0015015015015015,1.5015015015015
"205","Father",2.0082135523614,"and",41,2234,0.0183527305282005,18.3527305282005
"206","Father",2.0082135523614,"or",2,2234,0.000895255147717099,0.895255147717099
"207","Father",2.01095140314853,"and",4,263,0.0152091254752852,15.2091254752852
"208","Father",2.01368925393566,"and",24,1229,0.0195280716029292,19.5280716029292
"209","Father",2.01642710472279,"and",38,1659,0.0229053646775166,22.9053646775166
"210","Father",2.01642710472279,"or",4,1659,0.00241109101868596,2.41109101868596
"211","Father",2.01916495550992,"and",24,413,0.0581113801452785,58.1113801452785
"212","Father",2.02190280629706,"and",16,1892,0.00845665961945032,8.45665961945032
"213","Father",2.02190280629706,"or",3,1892,0.00158562367864693,1.58562367864693
"214","Father",2.02464065708419,"and",38,2152,0.0176579925650558,17.6579925650558
"215","Father",2.02464065708419,"or",1,2152,0.000464684014869888,0.464684014869888
"216","Father",2.02737850787132,"and",17,1054,0.0161290322580645,16.1290322580645
"217","Father",2.03011635865845,"and",39,2424,0.0160891089108911,16.0891089108911
"218","Father",2.03011635865845,"or",1,2424,0.000412541254125413,0.412541254125413
"219","Father",2.03285420944559,"and",1,158,0.00632911392405063,6.32911392405063
"220","Father",2.03559206023272,"and",12,1024,0.01171875,11.71875
"221","Father",2.03559206023272,"or",6,1024,0.005859375,5.859375
"222","Father",2.04106776180698,"and",1,179,0.00558659217877095,5.58659217877095
"223","Father",2.04380561259411,"and",52,2688,0.0193452380952381,19.3452380952381
"224","Father",2.04654346338125,"and",53,2921,0.0181444710715508,18.1444710715508
"225","Father",2.04654346338125,"or",9,2921,0.0030811365970558,3.0811365970558
"226","Father",2.04928131416838,"and",2,355,0.00563380281690141,5.63380281690141
"227","Father",2.06023271731691,"and",25,1385,0.0180505415162455,18.0505415162455
"228","Father",2.06023271731691,"or",2,1385,0.00144404332129964,1.44404332129964
"229","Father",2.06297056810404,"and",32,1682,0.0190249702734839,19.0249702734839
"230","Father",2.06297056810404,"or",1,1682,0.000594530321046373,0.594530321046373
"231","Father",2.06570841889117,"and",153,7783,0.0196582294744957,19.6582294744957
"232","Father",2.06570841889117,"or",5,7783,0.000642425799820121,0.642425799820121
"233","Father",2.07118412046543,"and",48,1606,0.0298879202988792,29.8879202988792
"234","Father",2.07118412046543,"or",5,1606,0.00311332503113325,3.11332503113325
"235","Father",2.07392197125257,"and",6,1463,0.00410116199589884,4.10116199589884
"236","Father",2.07392197125257,"or",1,1463,0.000683526999316473,0.683526999316473
"237","Father",2.0766598220397,"and",23,2814,0.00817341862117982,8.17341862117982
"238","Father",2.0766598220397,"or",2,2814,0.000710732054015636,0.710732054015636
"239","Father",2.07939767282683,"and",6,1225,0.00489795918367347,4.89795918367347
"240","Father",2.07939767282683,"or",4,1225,0.00326530612244898,3.26530612244898
"241","Father",2.08213552361396,"and",67,3258,0.0205647636586863,20.5647636586863
"242","Father",2.08213552361396,"or",3,3258,0.000920810313075506,0.920810313075506
"243","Father",2.08333333333333,"and",63,4908,0.0128361858190709,12.8361858190709
"244","Father",2.08333333333333,"or",7,4908,0.00142624286878566,1.42624286878566
"245","Father",2.08607118412047,"and",21,885,0.023728813559322,23.728813559322
"246","Father",2.0888090349076,"and",3,144,0.0208333333333333,20.8333333333333
"247","Father",2.09154688569473,"and",43,1713,0.0251021599532983,25.1021599532983
"248","Father",2.09702258726899,"and",13,1255,0.0103585657370518,10.3585657370518
"249","Father",2.09702258726899,"or",3,1255,0.00239043824701195,2.39043824701195
"250","Father",2.09976043805613,"and",3,133,0.0225563909774436,22.5563909774436
"251","Father",2.10249828884326,"and",3,568,0.00528169014084507,5.28169014084507
"252","Father",2.10523613963039,"and",3,215,0.013953488372093,13.953488372093
"253","Father",2.10797399041752,"and",14,1310,0.0106870229007634,10.6870229007634
"254","Father",2.11071184120465,"and",23,1244,0.0184887459807074,18.4887459807074
"255","Father",2.11071184120465,"or",4,1244,0.00321543408360129,3.21543408360129
"256","Father",2.11344969199179,"and",4,342,0.0116959064327485,11.6959064327485
"257","Father",2.11344969199179,"or",1,342,0.00292397660818713,2.92397660818713
"258","Father",2.12440109514031,"and",1,58,0.0172413793103448,17.2413793103448
"259","Father",2.12713894592745,"and",4,563,0.00710479573712256,7.10479573712256
"260","Father",2.12713894592745,"or",1,563,0.00177619893428064,1.77619893428064
"261","Father",2.13535249828884,"and",12,657,0.0182648401826484,18.2648401826484
"262","Father",2.13809034907598,"and",73,1984,0.0367943548387097,36.7943548387097
"263","Father",2.13809034907598,"or",1,1984,0.000504032258064516,0.504032258064516
"264","Father",2.14082819986311,"and",16,793,0.0201765447667087,20.1765447667087
"265","Father",2.14082819986311,"or",1,793,0.00126103404791929,1.26103404791929
"266","Father",2.14356605065024,"and",2,57,0.0350877192982456,35.0877192982456
"267","Father",2.14630390143737,"and",43,4332,0.00992613111726685,9.92613111726685
"268","Father",2.14630390143737,"or",15,4332,0.00346260387811634,3.46260387811634
"269","Father",2.1490417522245,"or",2,172,0.0116279069767442,11.6279069767442
"270","Father",2.15177960301164,"and",15,1494,0.0100401606425703,10.0401606425703
"271","Father",2.15177960301164,"or",1,1494,0.000669344042838019,0.669344042838019
"272","Father",2.15451745379877,"and",3,309,0.00970873786407767,9.70873786407767
"273","Father",2.15451745379877,"or",2,309,0.00647249190938511,6.47249190938511
"274","Father",2.1572553045859,"and",9,564,0.0159574468085106,15.9574468085106
"275","Father",2.1572553045859,"or",3,564,0.00531914893617021,5.31914893617021
"276","Father",2.1654688569473,"and",6,1155,0.00519480519480519,5.19480519480519
"277","Father",2.16666666666667,"and",3,508,0.00590551181102362,5.90551181102362
"278","Father",2.1694045174538,"and",8,917,0.00872410032715376,8.72410032715376
"279","Father",2.17214236824093,"and",30,1499,0.0200133422281521,20.0133422281521
"280","Father",2.17214236824093,"or",4,1499,0.00266844563042028,2.66844563042028
"281","Father",2.17488021902806,"and",42,2460,0.0170731707317073,17.0731707317073
"282","Father",2.17488021902806,"or",2,2460,0.000813008130081301,0.813008130081301
"283","Father",2.1776180698152,"and",23,513,0.0448343079922027,44.8343079922027
"284","Father",2.1776180698152,"or",1,513,0.00194931773879142,1.94931773879142
"285","Father",2.18035592060233,"and",37,721,0.0513176144244105,51.3176144244105
"286","Father",2.18035592060233,"or",1,721,0.0013869625520111,1.3869625520111
"287","Father",2.18309377138946,"and",23,1794,0.0128205128205128,12.8205128205128
"288","Father",2.19678302532512,"and",27,1853,0.0145709660010793,14.5709660010793
"289","Father",2.19678302532512,"or",6,1853,0.0032379924446843,3.2379924446843
"290","Father",2.19952087611225,"and",2,289,0.0069204152249135,6.9204152249135
"291","Father",2.20225872689938,"and",39,1688,0.0231042654028436,23.1042654028436
"292","Father",2.20225872689938,"or",3,1688,0.00177725118483412,1.77725118483412
"293","Father",2.20773442847365,"and",5,1097,0.00455788514129444,4.55788514129444
"294","Father",2.20773442847365,"or",3,1097,0.00273473108477666,2.73473108477666
"295","Father",2.21321013004791,"and",33,2212,0.0149186256781193,14.9186256781193
"296","Father",2.21321013004791,"or",5,2212,0.00226039783001808,2.26039783001808
"297","Father",2.21594798083504,"and",73,2346,0.0311167945439045,31.1167945439045
"298","Father",2.21594798083504,"or",1,2346,0.000426257459505541,0.426257459505541
"299","Father",2.22142368240931,"and",90,4263,0.0211118930330753,21.1118930330753
"300","Father",2.22142368240931,"or",13,4263,0.0030494956603331,3.0494956603331
"301","Father",2.22416153319644,"and",27,1846,0.014626218851571,14.626218851571
"302","Father",2.22416153319644,"or",2,1846,0.00108342361863489,1.08342361863489
"303","Father",2.22689938398357,"and",59,1739,0.0339275445658424,33.9275445658424
"304","Father",2.22689938398357,"or",2,1739,0.00115008625646924,1.15008625646924
"305","Father",2.2296372347707,"and",1,96,0.0104166666666667,10.4166666666667
"306","Father",2.23237508555784,"and",6,730,0.00821917808219178,8.21917808219178
"307","Father",2.23511293634497,"and",3,428,0.00700934579439252,7.00934579439252
"308","Father",2.23511293634497,"or",1,428,0.00233644859813084,2.33644859813084
"309","Father",2.2378507871321,"and",8,534,0.0149812734082397,14.9812734082397
"310","Father",2.2378507871321,"or",2,534,0.00374531835205993,3.74531835205992
"311","Father",2.25,"and",36,3612,0.00996677740863787,9.96677740863787
"312","Father",2.25,"or",6,3612,0.00166112956810631,1.66112956810631
"313","Father",2.25273785078713,"and",22,890,0.0247191011235955,24.7191011235955
"314","Father",2.25547570157426,"and",4,661,0.00605143721633888,6.05143721633888
"315","Father",2.2582135523614,"and",22,961,0.0228928199791883,22.8928199791883
"316","Father",2.26095140314853,"and",3,147,0.0204081632653061,20.4081632653061
"317","Father",2.26368925393566,"and",6,579,0.0103626943005181,10.3626943005181
"318","Father",2.26368925393566,"or",1,579,0.00172711571675302,1.72711571675302
"319","Father",2.26642710472279,"and",18,1210,0.0148760330578512,14.8760330578512
"320","Father",2.27737850787132,"and",1,716,0.00139664804469274,1.39664804469274
"321","Father",2.27737850787132,"or",1,716,0.00139664804469274,1.39664804469274
"322","Father",2.28011635865845,"and",43,2103,0.0204469805040418,20.4469805040418
"323","Father",2.28011635865845,"or",6,2103,0.00285306704707561,2.85306704707561
"324","Father",2.28285420944559,"or",3,220,0.0136363636363636,13.6363636363636
"325","Father",2.29380561259411,"and",1,41,0.024390243902439,24.390243902439
"326","Father",2.29654346338125,"and",1,70,0.0142857142857143,14.2857142857143
"327","Father",2.30201916495551,"and",4,603,0.0066334991708126,6.6334991708126
"328","Father",2.30201916495551,"or",1,603,0.00165837479270315,1.65837479270315
"329","Father",2.30475701574264,"and",3,634,0.00473186119873817,4.73186119873817
"330","Father",2.30749486652977,"and",6,1066,0.00562851782363977,5.62851782363977
"331","Father",2.30749486652977,"or",2,1066,0.00187617260787992,1.87617260787993
"332","Father",2.31297056810404,"and",2,136,0.0147058823529412,14.7058823529412
"333","Father",2.32118412046543,"and",43,1901,0.0226196738558653,22.6196738558653
"334","Father",2.32118412046543,"or",8,1901,0.00420831141504471,4.20831141504471
"335","Father",2.32939767282683,"and",2,386,0.00518134715025907,5.18134715025907
"336","Father",2.33333333333333,"and",65,2978,0.0218267293485561,21.8267293485561
"337","Father",2.33333333333333,"or",7,2978,0.00235057085292142,2.35057085292142
"338","Father",2.3388090349076,"and",40,3145,0.0127186009538951,12.7186009538951
"339","Father",2.34428473648186,"and",41,1891,0.0216816499206769,21.6816499206769
"340","Father",2.34428473648186,"or",5,1891,0.00264410364886304,2.64410364886304
"341","Father",2.34702258726899,"and",1,175,0.00571428571428571,5.71428571428571
"342","Father",2.34976043805613,"and",2,188,0.0106382978723404,10.6382978723404
"343","Father",2.35797399041752,"and",37,1053,0.0351377018043685,35.1377018043685
"344","Father",2.35797399041752,"or",2,1053,0.00189933523266857,1.89933523266857
"345","Father",2.36071184120465,"and",2,29,0.0689655172413793,68.9655172413793
"346","Father",2.36344969199179,"and",2,255,0.00784313725490196,7.84313725490196
"347","Father",2.37440109514031,"and",26,1833,0.0141843971631206,14.1843971631206
"348","Father",2.37440109514031,"or",3,1833,0.0016366612111293,1.6366612111293
"349","Father",2.37713894592745,"and",1,60,0.0166666666666667,16.6666666666667
"350","Father",2.37987679671458,"and",6,124,0.0483870967741935,48.3870967741935
"351","Father",2.38535249828884,"and",3,820,0.00365853658536585,3.65853658536585
"352","Father",2.38809034907598,"and",17,280,0.0607142857142857,60.7142857142857
"353","Father",2.3990417522245,"and",12,758,0.0158311345646438,15.8311345646438
"354","Father",2.40177960301164,"and",21,2598,0.00808314087759815,8.08314087759815
"355","Father",2.40177960301164,"or",4,2598,0.00153964588144727,1.53964588144727
"356","Father",2.40451745379877,"and",5,1077,0.00464252553389044,4.64252553389044
"357","Father",2.40451745379877,"or",2,1077,0.00185701021355617,1.85701021355617
"358","Father",2.4072553045859,"and",2,203,0.00985221674876847,9.85221674876847
"359","Father",2.4072553045859,"or",1,203,0.00492610837438424,4.92610837438424
"360","Father",2.40999315537303,"and",12,1087,0.0110395584176633,11.0395584176633
"361","Father",2.41273100616016,"and",1,928,0.00107758620689655,1.07758620689655
"362","Father",2.41273100616016,"or",1,928,0.00107758620689655,1.07758620689655
"363","Father",2.4154688569473,"and",7,1177,0.00594732370433305,5.94732370433305
