"","speaker_role","word","target_child_age_months","speech_act","count","total","rel_freq","ppt"
"49","Father","and",26,"declarative",377,16205,0.0232644245603209,23.2644245603209
"50","Father","and",26,"imperative",24,1020,0.0235294117647059,23.5294117647059
"51","Father","and",26,"other",24,635,0.0377952755905512,37.7952755905512
"52","Father","and",26,"question",114,9793,0.0116409680383948,11.6409680383948
"53","Father","and",27,"declarative",111,8372,0.013258480649785,13.258480649785
"54","Father","and",27,"imperative",5,336,0.0148809523809524,14.8809523809524
"55","Father","and",27,"other",14,976,0.014344262295082,14.344262295082
"56","Father","and",27,"question",87,6451,0.0134862811967137,13.4862811967137
"57","Father","and",28,"declarative",206,11945,0.0172457095018836,17.2457095018836
"58","Father","and",28,"imperative",3,179,0.0167597765363128,16.7597765363128
"59","Father","and",28,"other",42,1483,0.0283209710047202,28.3209710047202
"60","Father","and",28,"question",52,7238,0.00718430505664548,7.18430505664548
"61","Father","and",29,"declarative",314,17251,0.0182018433713988,18.2018433713988
"62","Father","and",29,"imperative",21,599,0.0350584307178631,35.0584307178631
"63","Father","and",29,"other",75,2946,0.0254582484725051,25.4582484725051
"64","Father","and",29,"question",72,7827,0.00919892679187428,9.19892679187428
"65","Father","and",30,"declarative",443,25150,0.0176143141153082,17.6143141153082
"66","Father","and",30,"imperative",5,364,0.0137362637362637,13.7362637362637
"67","Father","and",30,"other",184,4325,0.0425433526011561,42.5433526011561
"68","Father","and",30,"question",205,17360,0.0118087557603687,11.8087557603687
"69","Father","and",31,"declarative",197,13693,0.0143869130212517,14.3869130212517
"70","Father","and",31,"imperative",1,178,0.00561797752808989,5.61797752808989
"71","Father","and",31,"other",27,1872,0.0144230769230769,14.4230769230769
"72","Father","and",31,"question",120,10029,0.0119653006281783,11.9653006281783
"73","Father","and",32,"declarative",352,17573,0.0200307289591988,20.0307289591988
"74","Father","and",32,"imperative",3,214,0.014018691588785,14.018691588785
"75","Father","and",32,"other",37,763,0.0484927916120577,48.4927916120577
"76","Father","and",32,"question",115,9642,0.0119269861024684,11.9269861024684
"77","Father","and",33,"declarative",287,17567,0.0163374509022599,16.3374509022599
"78","Father","and",33,"imperative",6,333,0.018018018018018,18.018018018018
"79","Father","and",33,"other",49,2269,0.0215954164830322,21.5954164830322
"80","Father","and",33,"question",112,12627,0.00886988199889126,8.86988199889126
"81","Father","and",34,"declarative",271,19062,0.0142167663414122,14.2167663414122
"82","Father","and",34,"imperative",1,208,0.00480769230769231,4.80769230769231
"83","Father","and",34,"other",44,2574,0.0170940170940171,17.0940170940171
"84","Father","and",34,"question",209,16175,0.0129211746522411,12.9211746522411
"85","Father","and",35,"declarative",406,22144,0.0183345375722543,18.3345375722543
"86","Father","and",35,"imperative",8,574,0.0139372822299652,13.9372822299652
"87","Father","and",35,"other",51,1604,0.0317955112219451,31.7955112219451
"88","Father","and",35,"question",189,12860,0.014696734059098,14.696734059098
"89","Father","and",36,"declarative",606,37915,0.0159831201371489,15.9831201371489
"90","Father","and",36,"imperative",3,530,0.00566037735849057,5.66037735849057
"91","Father","and",36,"other",102,2990,0.0341137123745819,34.1137123745819
"92","Father","and",36,"question",383,27141,0.0141114918389153,14.1114918389153
"93","Father","and",37,"declarative",210,12738,0.0164861045690061,16.4861045690061
"94","Father","and",37,"other",25,459,0.0544662309368192,54.4662309368192
"95","Father","and",37,"question",101,9033,0.0111812243994243,11.1812243994243
"96","Father","and",38,"declarative",196,10565,0.0185518220539517,18.5518220539517
"97","Father","and",38,"imperative",6,145,0.0413793103448276,41.3793103448276
"98","Father","and",38,"other",17,403,0.0421836228287841,42.1836228287841
"99","Father","and",38,"question",69,7697,0.00896453163570222,8.96453163570222
"100","Father","and",39,"declarative",184,13310,0.013824192336589,13.824192336589
"101","Father","and",39,"imperative",1,118,0.00847457627118644,8.47457627118644
"102","Father","and",39,"other",15,1381,0.0108616944243302,10.8616944243302
"103","Father","and",39,"question",128,9070,0.0141124586549063,14.1124586549063
"104","Father","and",40,"declarative",133,9810,0.0135575942915392,13.5575942915392
"105","Father","and",40,"other",10,413,0.0242130750605327,24.2130750605327
"106","Father","and",40,"question",121,7276,0.0166300164925783,16.6300164925783
"107","Father","and",41,"declarative",90,5981,0.0150476508944992,15.0476508944992
"108","Father","and",41,"other",99,4545,0.0217821782178218,21.7821782178218
"109","Father","and",41,"question",89,4926,0.0180673974827446,18.0673974827446
"110","Father","and",42,"declarative",66,6353,0.0103887926963639,10.3887926963639
"111","Father","and",42,"other",6,112,0.0535714285714286,53.5714285714286
"112","Father","and",42,"question",75,5869,0.0127790083489521,12.7790083489521
"113","Father","and",43,"declarative",157,8197,0.0191533487861413,19.1533487861413
"114","Father","and",43,"imperative",2,88,0.0227272727272727,22.7272727272727
"115","Father","and",43,"other",57,2624,0.0217225609756098,21.7225609756098
"116","Father","and",43,"question",68,6236,0.0109044259140475,10.9044259140475
"117","Father","and",44,"declarative",87,6948,0.0125215889464594,12.5215889464594
"118","Father","and",44,"other",8,103,0.0776699029126214,77.6699029126214
"119","Father","and",44,"question",54,5001,0.0107978404319136,10.7978404319136
"120","Father","and",45,"declarative",61,5278,0.0115574081091322,11.5574081091322
"121","Father","and",45,"question",47,4250,0.0110588235294118,11.0588235294118
"122","Father","and",46,"declarative",190,9990,0.019019019019019,19.019019019019
"123","Father","and",46,"imperative",2,92,0.0217391304347826,21.7391304347826
"124","Father","and",46,"other",39,515,0.0757281553398058,75.7281553398058
"125","Father","and",46,"question",66,6420,0.0102803738317757,10.2803738317757
"126","Father","and",47,"declarative",110,6510,0.0168970814132104,16.8970814132104
"127","Father","and",47,"other",23,363,0.0633608815426997,63.3608815426997
"128","Father","and",47,"question",35,4245,0.00824499411071849,8.24499411071849
"129","Father","and",48,"declarative",236,10808,0.0218356772760918,21.8356772760918
"130","Father","and",48,"imperative",6,276,0.0217391304347826,21.7391304347826
"131","Father","and",48,"other",32,625,0.0512,51.2
"132","Father","and",48,"question",92,5628,0.0163468372423596,16.3468372423596
"133","Father","and",49,"declarative",83,4581,0.0181183147784327,18.1183147784327
"134","Father","and",49,"imperative",1,71,0.0140845070422535,14.0845070422535
"135","Father","and",49,"other",5,173,0.0289017341040462,28.9017341040462
"136","Father","and",49,"question",51,3738,0.0136436597110754,13.6436597110754
"137","Father","and",50,"declarative",132,8600,0.0153488372093023,15.3488372093023
"138","Father","and",50,"imperative",1,66,0.0151515151515152,15.1515151515152
"139","Father","and",50,"other",12,550,0.0218181818181818,21.8181818181818
"140","Father","and",50,"question",67,5660,0.0118374558303887,11.8374558303887
"141","Father","and",51,"declarative",91,6863,0.013259507504007,13.259507504007
"142","Father","and",51,"imperative",2,79,0.0253164556962025,25.3164556962025
"143","Father","and",51,"other",9,226,0.0398230088495575,39.8230088495575
"144","Father","and",51,"question",91,6030,0.0150912106135987,15.0912106135987
"145","Father","and",52,"declarative",132,6699,0.0197044334975369,19.7044334975369
"146","Father","and",52,"imperative",1,52,0.0192307692307692,19.2307692307692
"147","Father","and",52,"other",32,387,0.082687338501292,82.687338501292
"148","Father","and",52,"question",98,5881,0.0166638326815167,16.6638326815167
"149","Father","and",53,"declarative",51,2666,0.0191297824456114,19.1297824456114
"150","Father","and",53,"question",16,1780,0.00898876404494382,8.98876404494382
"151","Father","and",54,"declarative",51,3450,0.0147826086956522,14.7826086956522
"152","Father","and",54,"other",6,118,0.0508474576271186,50.8474576271187
"153","Father","and",54,"question",30,2746,0.010924981791697,10.924981791697
"154","Father","and",55,"declarative",16,1681,0.00951814396192742,9.51814396192743
"155","Father","and",55,"question",13,1147,0.011333914559721,11.333914559721
"156","Father","and",56,"declarative",62,3352,0.0184964200477327,18.4964200477327
"157","Father","and",56,"imperative",1,75,0.0133333333333333,13.3333333333333
"158","Father","and",56,"other",8,172,0.0465116279069767,46.5116279069767
"159","Father","and",56,"question",42,2461,0.0170662332385209,17.0662332385209
"160","Father","and",57,"declarative",673,43274,0.0155520635947682,15.5520635947682
"161","Father","and",57,"imperative",7,621,0.0112721417069243,11.2721417069243
"162","Father","and",57,"other",110,3964,0.0277497477295661,27.7497477295661
"163","Father","and",57,"question",148,16226,0.00912116356464933,9.12116356464933
"164","Father","and",58,"declarative",37,2067,0.0179003386550556,17.9003386550556
"165","Father","and",58,"other",2,62,0.032258064516129,32.258064516129
"166","Father","and",58,"question",28,1773,0.0157924421883813,15.7924421883813
"167","Father","and",59,"declarative",92,5400,0.017037037037037,17.037037037037
"168","Father","and",59,"other",10,265,0.0377358490566038,37.7358490566038
"169","Father","and",59,"question",42,3722,0.0112842557764643,11.2842557764643
"170","Father","and",60,"declarative",11,1283,0.00857365549493375,8.57365549493375
"171","Father","and",60,"imperative",1,57,0.0175438596491228,17.5438596491228
"172","Father","and",60,"other",3,109,0.0275229357798165,27.5229357798165
"173","Father","and",60,"question",5,742,0.00673854447439353,6.73854447439353
"174","Father","and",61,"declarative",38,2401,0.0158267388588088,15.8267388588088
"175","Father","and",61,"other",19,231,0.0822510822510823,82.2510822510823
"176","Father","and",61,"question",37,1626,0.0227552275522755,22.7552275522755
"177","Father","and",62,"declarative",12,1679,0.00714711137581894,7.14711137581894
"178","Father","and",62,"imperative",1,36,0.0277777777777778,27.7777777777778
"179","Father","and",62,"other",2,112,0.0178571428571429,17.8571428571429
"180","Father","and",62,"question",8,1168,0.00684931506849315,6.84931506849315
"181","Father","and",63,"declarative",58,2831,0.0204874602613917,20.4874602613917
"182","Father","and",63,"imperative",1,29,0.0344827586206897,34.4827586206897
"183","Father","and",63,"other",5,87,0.0574712643678161,57.4712643678161
"184","Father","and",63,"question",34,2430,0.0139917695473251,13.9917695473251
"185","Father","and",64,"declarative",16,1749,0.00914808461978273,9.14808461978273
"186","Father","and",64,"question",3,393,0.00763358778625954,7.63358778625954
"187","Father","and",65,"declarative",8,376,0.0212765957446809,21.2765957446809
"188","Father","and",65,"question",4,234,0.0170940170940171,17.0940170940171
"189","Father","and",66,"declarative",16,1021,0.0156709108716944,15.6709108716944
"190","Father","and",66,"other",1,72,0.0138888888888889,13.8888888888889
"191","Father","and",66,"question",7,483,0.0144927536231884,14.4927536231884
"192","Father","and",67,"declarative",6,340,0.0176470588235294,17.6470588235294
"193","Father","and",67,"question",1,196,0.00510204081632653,5.10204081632653
"194","Father","and",68,"declarative",5,200,0.025,25
"195","Father","and",68,"question",1,88,0.0113636363636364,11.3636363636364
"196","Father","and",69,"declarative",34,2415,0.0140786749482402,14.0786749482402
"197","Father","and",69,"imperative",1,77,0.012987012987013,12.987012987013
"198","Father","and",69,"other",2,39,0.0512820512820513,51.2820512820513
"199","Father","and",69,"question",9,983,0.00915564598168871,9.15564598168871
"200","Father","and",70,"declarative",20,969,0.0206398348813209,20.639834881321
"201","Father","and",70,"imperative",2,49,0.0408163265306122,40.8163265306122
"202","Father","and",70,"other",4,118,0.0338983050847458,33.8983050847458
"203","Father","and",70,"question",4,586,0.0068259385665529,6.8259385665529
"204","Father","and",71,"declarative",4,110,0.0363636363636364,36.3636363636364
"205","Father","or",14,"declarative",3,3204,0.000936329588014981,0.936329588014981
"206","Father","or",14,"question",4,1118,0.0035778175313059,3.5778175313059
"207","Father","or",15,"declarative",1,762,0.00131233595800525,1.31233595800525
"208","Father","or",15,"other",2,2305,0.000867678958785249,0.867678958785249
"209","Father","or",15,"question",1,347,0.00288184438040346,2.88184438040346
"210","Father","or",16,"declarative",6,10858,0.000552587953582612,0.552587953582612
"211","Father","or",16,"other",5,1041,0.0048030739673391,4.8030739673391
"212","Father","or",16,"question",4,4334,0.000922934933087217,0.922934933087217
"213","Father","or",17,"declarative",7,16367,0.000427689863750229,0.427689863750229
"214","Father","or",17,"other",1,3047,0.000328191663931736,0.328191663931736
"215","Father","or",17,"question",6,3952,0.00151821862348178,1.51821862348178
"216","Father","or",18,"declarative",27,16014,0.00168602472836268,1.68602472836268
"217","Father","or",18,"other",2,490,0.00408163265306122,4.08163265306122
"218","Father","or",18,"question",8,4586,0.00174443959877889,1.74443959877889
"219","Father","or",19,"declarative",10,4339,0.00230467849734962,2.30467849734962
"220","Father","or",19,"question",3,2485,0.00120724346076459,1.20724346076459
"221","Father","or",20,"declarative",2,6391,0.000312940071976217,0.312940071976217
"222","Father","or",20,"other",1,320,0.003125,3.125
"223","Father","or",20,"question",3,2089,0.00143609382479655,1.43609382479655
"224","Father","or",21,"declarative",6,9936,0.000603864734299517,0.603864734299517
"225","Father","or",21,"other",2,1666,0.00120048019207683,1.20048019207683
"226","Father","or",21,"question",2,3448,0.000580046403712297,0.580046403712297
"227","Father","or",22,"declarative",15,16940,0.000885478158205431,0.885478158205431
"228","Father","or",22,"other",1,2077,0.000481463649494463,0.481463649494463
"229","Father","or",22,"question",15,5412,0.00277161862527716,2.77161862527716
"230","Father","or",23,"declarative",11,16816,0.000654138915318744,0.654138915318744
"231","Father","or",23,"other",3,1354,0.00221565731166913,2.21565731166913
"232","Father","or",23,"question",8,6154,0.00129996750081248,1.29996750081248
"233","Father","or",24,"declarative",27,31293,0.000862812769628991,0.862812769628991
"234","Father","or",24,"other",10,4320,0.00231481481481481,2.31481481481481
"235","Father","or",24,"question",20,13462,0.00148566334868519,1.48566334868519
"236","Father","or",25,"declarative",11,13594,0.000809180520818008,0.809180520818008
"237","Father","or",25,"other",5,2990,0.00167224080267559,1.67224080267559
"238","Father","or",25,"question",25,8063,0.003100582909587,3.100582909587
"239","Father","or",26,"declarative",18,16205,0.00111076828139463,1.11076828139463
"240","Father","or",26,"other",1,635,0.0015748031496063,1.5748031496063
"241","Father","or",26,"question",27,9793,0.00275707137751455,2.75707137751455
"242","Father","or",27,"declarative",10,8372,0.00119445771619685,1.19445771619685
"243","Father","or",27,"imperative",1,336,0.00297619047619048,2.97619047619048
"244","Father","or",27,"other",1,976,0.00102459016393443,1.02459016393443
"245","Father","or",27,"question",16,6451,0.00248023562238413,2.48023562238413
"246","Father","or",28,"declarative",8,11945,0.000669736291335287,0.669736291335287
"247","Father","or",28,"other",3,1483,0.00202292650033715,2.02292650033715
"248","Father","or",28,"question",15,7238,0.00207239568941697,2.07239568941697
"249","Father","or",29,"declarative",14,17251,0.000811547156686569,0.811547156686569
"250","Father","or",29,"imperative",1,599,0.00166944908180301,1.669449081803
"251","Father","or",29,"other",11,2946,0.00373387644263408,3.73387644263408
"252","Father","or",29,"question",23,7827,0.0029385460585154,2.9385460585154
"253","Father","or",30,"declarative",15,25150,0.000596421471172962,0.596421471172962
"254","Father","or",30,"other",4,4325,0.00092485549132948,0.92485549132948
"255","Father","or",30,"question",32,17360,0.00184331797235023,1.84331797235023
"256","Father","or",31,"declarative",8,13693,0.000584240122690426,0.584240122690426
"257","Father","or",31,"other",13,1872,0.00694444444444444,6.94444444444444
"258","Father","or",31,"question",21,10029,0.0020939276099312,2.0939276099312
"259","Father","or",32,"declarative",20,17573,0.00113810959995448,1.13810959995448
"260","Father","or",32,"other",2,763,0.00262123197903014,2.62123197903014
"261","Father","or",32,"question",36,9642,0.00373366521468575,3.73366521468575
"262","Father","or",33,"declarative",14,17567,0.000796948824500484,0.796948824500484
"263","Father","or",33,"other",6,2269,0.00264433671220802,2.64433671220802
"264","Father","or",33,"question",40,12627,0.00316781499960402,3.16781499960402
"265","Father","or",34,"declarative",27,19062,0.00141643059490085,1.41643059490085
"266","Father","or",34,"other",7,2574,0.00271950271950272,2.71950271950272
"267","Father","or",34,"question",46,16175,0.00284389489953632,2.84389489953632
"268","Father","or",35,"declarative",14,22144,0.000632225433526012,0.632225433526012
"269","Father","or",35,"other",4,1604,0.00249376558603491,2.49376558603491
"270","Father","or",35,"question",31,12860,0.00241057542768274,2.41057542768274
"271","Father","or",36,"declarative",45,37915,0.00118686535671898,1.18686535671898
"272","Father","or",36,"other",10,2990,0.00334448160535117,3.34448160535117
"273","Father","or",36,"question",55,27141,0.00202645444161969,2.02645444161969
"274","Father","or",37,"declarative",12,12738,0.000942063118228921,0.942063118228921
"275","Father","or",37,"question",34,9033,0.00376397653049928,3.76397653049928
"276","Father","or",38,"declarative",18,10565,0.00170373876005679,1.70373876005679
"277","Father","or",38,"question",17,7697,0.00220865272183968,2.20865272183968
"278","Father","or",39,"declarative",10,13310,0.000751314800901578,0.751314800901578
"279","Father","or",39,"other",1,1381,0.000724112961622013,0.724112961622013
"280","Father","or",39,"question",26,9070,0.00286659316427784,2.86659316427784
"281","Father","or",40,"declarative",7,9810,0.000713557594291539,0.713557594291539
"282","Father","or",40,"question",20,7276,0.00274876305662452,2.74876305662452
"283","Father","or",41,"declarative",7,5981,0.00117037284734994,1.17037284734994
"284","Father","or",41,"other",13,4545,0.00286028602860286,2.86028602860286
"285","Father","or",41,"question",20,4926,0.00406008932196508,4.06008932196508
"286","Father","or",42,"declarative",5,6353,0.00078702974972454,0.78702974972454
"287","Father","or",42,"question",11,5869,0.00187425455784631,1.87425455784631
"288","Father","or",43,"declarative",15,8197,0.00182993778211541,1.82993778211541
"289","Father","or",43,"other",9,2624,0.00342987804878049,3.42987804878049
"290","Father","or",43,"question",26,6236,0.00416933932007697,4.16933932007697
"291","Father","or",44,"declarative",7,6948,0.00100748416810593,1.00748416810593
"292","Father","or",44,"question",15,5001,0.002999400119976,2.99940011997601
"293","Father","or",45,"declarative",5,5278,0.00094732853353543,0.94732853353543
"294","Father","or",45,"question",16,4250,0.00376470588235294,3.76470588235294
"295","Father","or",46,"declarative",14,9990,0.0014014014014014,1.4014014014014
"296","Father","or",46,"question",23,6420,0.00358255451713396,3.58255451713396
"297","Father","or",47,"declarative",8,6510,0.00122887864823349,1.22887864823349
"298","Father","or",47,"question",19,4245,0.00447585394581861,4.47585394581861
"299","Father","or",48,"declarative",19,10808,0.0017579570688379,1.7579570688379
"300","Father","or",48,"other",3,625,0.0048,4.8
"301","Father","or",48,"question",29,5628,0.00515280739161336,5.15280739161336
"302","Father","or",49,"declarative",9,4581,0.00196463654223969,1.96463654223969
"303","Father","or",49,"other",1,173,0.00578034682080925,5.78034682080925
"304","Father","or",49,"question",16,3738,0.00428036383092563,4.28036383092563
"305","Father","or",50,"declarative",9,8600,0.00104651162790698,1.04651162790698
"306","Father","or",50,"other",3,550,0.00545454545454545,5.45454545454546
"307","Father","or",50,"question",22,5660,0.003886925795053,3.886925795053
"308","Father","or",51,"declarative",8,6863,0.00116567098936325,1.16567098936325
"309","Father","or",51,"question",18,6030,0.00298507462686567,2.98507462686567
"310","Father","or",52,"declarative",4,6699,0.000597104045379907,0.597104045379907
"311","Father","or",52,"other",1,387,0.00258397932816537,2.58397932816537
"312","Father","or",52,"question",14,5881,0.00238054752593096,2.38054752593096
"313","Father","or",53,"declarative",4,2666,0.00150037509377344,1.50037509377344
"314","Father","or",53,"question",9,1780,0.0050561797752809,5.0561797752809
"315","Father","or",54,"declarative",13,3450,0.00376811594202899,3.76811594202899
"316","Father","or",54,"other",2,118,0.0169491525423729,16.9491525423729
"317","Father","or",54,"question",9,2746,0.0032774945375091,3.2774945375091
"318","Father","or",55,"declarative",3,1681,0.00178465199286139,1.78465199286139
"319","Father","or",55,"question",4,1147,0.003487358326068,3.487358326068
"320","Father","or",56,"declarative",7,3352,0.00208830548926014,2.08830548926014
"321","Father","or",56,"other",1,172,0.00581395348837209,5.81395348837209
"322","Father","or",56,"question",10,2461,0.00406338886631451,4.06338886631451
"323","Father","or",57,"declarative",80,43274,0.00184868512270648,1.84868512270648
"324","Father","or",57,"other",19,3964,0.00479313824419778,4.79313824419778
"325","Father","or",57,"question",69,16226,0.00425243436460002,4.25243436460002
"326","Father","or",58,"declarative",1,2067,0.000483792936623125,0.483792936623125
"327","Father","or",58,"question",6,1773,0.00338409475465313,3.38409475465313
"328","Father","or",59,"declarative",8,5400,0.00148148148148148,1.48148148148148
"329","Father","or",59,"question",9,3722,0.00241805480924234,2.41805480924234
"330","Father","or",60,"declarative",4,1283,0.00311769290724864,3.11769290724864
"331","Father","or",60,"question",1,742,0.00134770889487871,1.34770889487871
"332","Father","or",61,"declarative",5,2401,0.00208246563931695,2.08246563931695
"333","Father","or",61,"question",3,1626,0.0018450184501845,1.8450184501845
"334","Father","or",62,"declarative",1,1679,0.000595592614651578,0.595592614651578
"335","Father","or",62,"question",2,1168,0.00171232876712329,1.71232876712329
"336","Father","or",63,"declarative",2,2831,0.000706464146944543,0.706464146944543
"337","Father","or",63,"question",10,2430,0.00411522633744856,4.11522633744856
"338","Father","or",64,"question",1,393,0.00254452926208651,2.54452926208651
"339","Father","or",65,"declarative",1,376,0.00265957446808511,2.65957446808511
"340","Father","or",65,"question",2,234,0.00854700854700855,8.54700854700855
"341","Father","or",66,"declarative",4,1021,0.0039177277179236,3.9177277179236
"342","Father","or",66,"question",3,483,0.0062111801242236,6.2111801242236
"343","Father","or",67,"declarative",1,340,0.00294117647058824,2.94117647058824
"344","Father","or",69,"declarative",11,2415,0.00455486542443064,4.55486542443064
"345","Father","or",69,"other",1,39,0.0256410256410256,25.6410256410256
"346","Father","or",69,"question",4,983,0.00406917599186165,4.06917599186165
"347","Father","or",70,"declarative",1,969,0.00103199174406605,1.03199174406605
"348","Father","or",70,"question",2,586,0.00341296928327645,3.41296928327645
"349","Father","other",12,"declarative",118,120,0.983333333333333,983.333333333333
"350","Father","other",12,"other",1,1,1,1000
"351","Father","other",12,"question",51,51,1,1000
"352","Father","other",13,"other",407,409,0.995110024449878,995.110024449878
"353","Father","other",14,"declarative",3163,3204,0.987203495630462,987.203495630462
"354","Father","other",14,"imperative",164,165,0.993939393939394,993.939393939394
"355","Father","other",14,"other",1236,1243,0.994368463395012,994.368463395012
"356","Father","other",14,"question",1112,1118,0.994633273703041,994.633273703041
"357","Father","other",15,"declarative",758,762,0.994750656167979,994.750656167979
"358","Father","other",15,"imperative",81,81,1,1000
"359","Father","other",15,"other",2279,2305,0.988720173535792,988.720173535792
"360","Father","other",15,"question",341,347,0.982708933717579,982.708933717579
"361","Father","other",16,"declarative",10688,10858,0.984343341315159,984.343341315159
"362","Father","other",16,"imperative",261,263,0.992395437262357,992.395437262357
"363","Father","other",16,"other",1019,1041,0.978866474543708,978.866474543708
"364","Father","other",16,"question",4292,4334,0.990309183202584,990.309183202584
"365","Father","other",17,"declarative",16120,16367,0.984908657664813,984.908657664813
"366","Father","other",17,"imperative",400,404,0.99009900990099,990.09900990099
"367","Father","other",17,"other",3010,3047,0.987856908434526,987.856908434526
"368","Father","other",17,"question",3902,3952,0.987348178137652,987.348178137652
"369","Father","other",18,"declarative",15676,16014,0.978893468215312,978.893468215312
"370","Father","other",18,"imperative",261,268,0.973880597014925,973.880597014925
"371","Father","other",18,"other",460,490,0.938775510204082,938.775510204082
"372","Father","other",18,"question",4495,4586,0.98015699956389,980.15699956389
"373","Father","other",19,"declarative",4280,4339,0.986402396865637,986.402396865637
"374","Father","other",19,"imperative",256,256,1,1000
"375","Father","other",19,"other",1518,1536,0.98828125,988.28125
"376","Father","other",19,"question",2458,2485,0.989134808853119,989.134808853119
"377","Father","other",20,"declarative",6248,6391,0.977624784853701,977.6247848537
"378","Father","other",20,"imperative",114,115,0.991304347826087,991.304347826087
"379","Father","other",20,"other",297,320,0.928125,928.125
"380","Father","other",20,"question",2041,2089,0.977022498803255,977.022498803255
"381","Father","other",21,"declarative",9770,9936,0.98329307568438,983.29307568438
"382","Father","other",21,"imperative",199,203,0.980295566502463,980.295566502463
"383","Father","other",21,"other",1619,1666,0.971788715486194,971.788715486195
"384","Father","other",21,"question",3396,3448,0.98491879350348,984.91879350348
"385","Father","other",22,"declarative",16665,16940,0.983766233766234,983.766233766234
"386","Father","other",22,"imperative",186,188,0.98936170212766,989.36170212766
"387","Father","other",22,"other",2010,2077,0.967741935483871,967.741935483871
"388","Father","other",22,"question",5314,5412,0.981892091648189,981.892091648189
"389","Father","other",23,"declarative",16339,16816,0.971634157944814,971.634157944814
"390","Father","other",23,"imperative",373,390,0.956410256410256,956.410256410256
"391","Father","other",23,"other",1293,1354,0.954948301329394,954.948301329394
"392","Father","other",23,"question",6060,6154,0.984725381865453,984.725381865453
"393","Father","other",24,"declarative",30763,31293,0.983063304892468,983.063304892468
"394","Father","other",24,"imperative",562,567,0.991181657848324,991.181657848324
"395","Father","other",24,"other",4123,4320,0.954398148148148,954.398148148148
"396","Father","other",24,"question",13287,13462,0.987000445699005,987.000445699005
"397","Father","other",25,"declarative",13360,13594,0.982786523466235,982.786523466235
"398","Father","other",25,"imperative",414,416,0.995192307692308,995.192307692308
"399","Father","other",25,"other",2921,2990,0.976923076923077,976.923076923077
"400","Father","other",25,"question",7950,8063,0.985985365248667,985.985365248667
"401","Father","other",26,"declarative",15810,16205,0.975624807158284,975.624807158285
"402","Father","other",26,"imperative",996,1020,0.976470588235294,976.470588235294
"403","Father","other",26,"other",610,635,0.960629921259842,960.629921259842
"404","Father","other",26,"question",9652,9793,0.985601960584091,985.601960584091
"405","Father","other",27,"declarative",8251,8372,0.985547061634018,985.547061634018
"406","Father","other",27,"imperative",330,336,0.982142857142857,982.142857142857
"407","Father","other",27,"other",961,976,0.984631147540984,984.631147540984
"408","Father","other",27,"question",6348,6451,0.984033483180902,984.033483180902
"409","Father","other",28,"declarative",11731,11945,0.982084554206781,982.084554206781
"410","Father","other",28,"imperative",176,179,0.983240223463687,983.240223463687
"411","Father","other",28,"other",1438,1483,0.969656102494943,969.656102494943
"412","Father","other",28,"question",7171,7238,0.990743299253938,990.743299253938
"413","Father","other",29,"declarative",16923,17251,0.980986609471915,980.986609471915
"414","Father","other",29,"imperative",577,599,0.963272120200334,963.272120200334
"415","Father","other",29,"other",2860,2946,0.970807875084861,970.807875084861
"416","Father","other",29,"question",7732,7827,0.98786252714961,987.86252714961
"417","Father","other",30,"declarative",24692,25150,0.981789264413519,981.789264413519
"418","Father","other",30,"imperative",359,364,0.986263736263736,986.263736263736
"419","Father","other",30,"other",4137,4325,0.956531791907514,956.531791907515
"420","Father","other",30,"question",17123,17360,0.986347926267281,986.347926267281
"421","Father","other",31,"declarative",13488,13693,0.985028846856058,985.028846856058
"422","Father","other",31,"imperative",177,178,0.99438202247191,994.38202247191
"423","Father","other",31,"other",1832,1872,0.978632478632479,978.632478632479
"424","Father","other",31,"question",9888,10029,0.985940771761891,985.940771761891
"425","Father","other",32,"declarative",17201,17573,0.978831161440847,978.831161440847
"426","Father","other",32,"imperative",211,214,0.985981308411215,985.981308411215
"427","Father","other",32,"other",724,763,0.948885976408912,948.885976408912
"428","Father","other",32,"question",9491,9642,0.984339348682846,984.339348682846
"429","Father","other",33,"declarative",17266,17567,0.98286560027324,982.86560027324
"430","Father","other",33,"imperative",327,333,0.981981981981982,981.981981981982
"431","Father","other",33,"other",2214,2269,0.97576024680476,975.76024680476
"432","Father","other",33,"question",12475,12627,0.987962303001505,987.962303001505
"433","Father","other",34,"declarative",18764,19062,0.984366803063687,984.366803063687
"434","Father","other",34,"imperative",207,208,0.995192307692308,995.192307692308
"435","Father","other",34,"other",2523,2574,0.98018648018648,980.18648018648
"436","Father","other",34,"question",15920,16175,0.984234930448223,984.234930448222
"437","Father","other",35,"declarative",21724,22144,0.98103323699422,981.03323699422
"438","Father","other",35,"imperative",566,574,0.986062717770035,986.062717770035
"439","Father","other",35,"other",1549,1604,0.96571072319202,965.71072319202
"440","Father","other",35,"question",12640,12860,0.982892690513219,982.892690513219
"441","Father","other",36,"declarative",37264,37915,0.982830014506132,982.830014506132
"442","Father","other",36,"imperative",527,530,0.994339622641509,994.339622641509
"443","Father","other",36,"other",2878,2990,0.962541806020067,962.541806020067
"444","Father","other",36,"question",26703,27141,0.983862053719465,983.862053719465
"445","Father","other",37,"declarative",12516,12738,0.982571832312765,982.571832312765
"446","Father","other",37,"imperative",183,183,1,1000
"447","Father","other",37,"other",434,459,0.945533769063181,945.533769063181
