"","speech_act","speaker_role","target_child_age_years","gloss","freq","total_freq","relFreq","relFreq_ppt"
"2794","declarative","Mother",4.56570841889117,"and",18,1673,0.0107591153616258,10.7591153616258
"2795","declarative","Mother",4.57118412046543,"and",23,853,0.0269636576787808,26.9636576787808
"2796","declarative","Mother",4.57392197125257,"and",4,455,0.00879120879120879,8.79120879120879
"2797","declarative","Mother",4.5766598220397,"and",25,1481,0.0168804861580014,16.8804861580014
"2798","declarative","Mother",4.5766598220397,"or",2,1481,0.00135043889264011,1.35043889264011
"2799","declarative","Mother",4.57939767282683,"and",8,580,0.0137931034482759,13.7931034482759
"2800","declarative","Mother",4.57939767282683,"or",2,580,0.00344827586206897,3.44827586206897
"2801","declarative","Mother",4.58333333333333,"and",4,879,0.00455062571103527,4.55062571103527
"2802","declarative","Mother",4.58607118412047,"and",183,7374,0.0248169243287225,24.8169243287225
"2803","declarative","Mother",4.58607118412047,"or",9,7374,0.00122050447518308,1.22050447518308
"2804","declarative","Mother",4.5888090349076,"and",14,992,0.0141129032258065,14.1129032258065
"2805","declarative","Mother",4.59428473648186,"and",19,1234,0.0153970826580227,15.3970826580227
"2806","declarative","Mother",4.59428473648186,"or",3,1234,0.00243111831442464,2.43111831442464
"2807","declarative","Mother",4.59702258726899,"and",4,187,0.0213903743315508,21.3903743315508
"2808","declarative","Mother",4.59976043805613,"and",95,2867,0.0331356818974538,33.1356818974538
"2809","declarative","Mother",4.59976043805613,"or",2,2867,0.00069759330310429,0.69759330310429
"2810","declarative","Mother",4.60797399041752,"and",156,5010,0.0311377245508982,31.1377245508982
"2811","declarative","Mother",4.60797399041752,"or",12,5010,0.00239520958083832,2.39520958083832
"2812","declarative","Mother",4.61071184120465,"and",102,3914,0.026060296371998,26.060296371998
"2813","declarative","Mother",4.61071184120465,"or",8,3914,0.00204394481349004,2.04394481349004
"2814","declarative","Mother",4.61344969199179,"and",50,2511,0.0199123855037834,19.9123855037834
"2815","declarative","Mother",4.61344969199179,"or",3,2511,0.001194743130227,1.194743130227
"2816","declarative","Mother",4.61618754277892,"and",15,770,0.0194805194805195,19.4805194805195
"2817","declarative","Mother",4.62166324435318,"and",14,737,0.0189959294436906,18.9959294436906
"2818","declarative","Mother",4.62166324435318,"or",2,737,0.00271370420624152,2.71370420624152
"2819","declarative","Mother",4.62987679671458,"and",77,3142,0.024506683640993,24.506683640993
"2820","declarative","Mother",4.62987679671458,"or",3,3142,0.000954805856142584,0.954805856142584
"2821","declarative","Mother",4.63261464750171,"and",35,2007,0.0174389636273044,17.4389636273044
"2822","declarative","Mother",4.63261464750171,"or",3,2007,0.00149476831091181,1.49476831091181
"2823","declarative","Mother",4.6490417522245,"and",16,732,0.0218579234972678,21.8579234972678
"2824","declarative","Mother",4.6490417522245,"or",2,732,0.00273224043715847,2.73224043715847
"2825","declarative","Mother",4.65177960301164,"and",3,284,0.0105633802816901,10.5633802816901
"2826","declarative","Mother",4.65451745379877,"and",58,2147,0.0270144387517466,27.0144387517466
"2827","declarative","Mother",4.66273100616016,"and",27,1438,0.0187760778859527,18.7760778859527
"2828","declarative","Mother",4.66666666666667,"and",91,4420,0.0205882352941176,20.5882352941176
"2829","declarative","Mother",4.66666666666667,"or",10,4420,0.00226244343891403,2.26244343891403
"2830","declarative","Mother",4.6694045174538,"and",93,3549,0.0262045646661031,26.2045646661031
"2831","declarative","Mother",4.6694045174538,"or",9,3549,0.00253592561284869,2.53592561284869
"2832","declarative","Mother",4.67488021902806,"and",77,4020,0.0191542288557214,19.1542288557214
"2833","declarative","Mother",4.67488021902806,"or",4,4020,0.00099502487562189,0.99502487562189
"2834","declarative","Mother",4.6776180698152,"and",43,1988,0.0216297786720322,21.6297786720322
"2835","declarative","Mother",4.6776180698152,"or",2,1988,0.00100603621730382,1.00603621730382
"2836","declarative","Mother",4.68309377138946,"and",71,3477,0.0204199022145528,20.4199022145528
"2837","declarative","Mother",4.68309377138946,"or",7,3477,0.00201322979580098,2.01322979580098
"2838","declarative","Mother",4.68583162217659,"and",2,402,0.00497512437810945,4.97512437810945
"2839","declarative","Mother",4.68856947296372,"and",37,1796,0.0206013363028953,20.6013363028953
"2840","declarative","Mother",4.68856947296372,"or",1,1796,0.000556792873051225,0.556792873051225
"2841","declarative","Mother",4.69130732375086,"and",77,3873,0.0198812290214304,19.8812290214304
"2842","declarative","Mother",4.69130732375086,"or",5,3873,0.00129098889749548,1.29098889749548
"2843","declarative","Mother",4.69404517453799,"and",48,2452,0.0195758564437194,19.5758564437194
"2844","declarative","Mother",4.69404517453799,"or",2,2452,0.000815660685154976,0.815660685154976
"2845","declarative","Mother",4.70225872689938,"and",11,523,0.0210325047801147,21.0325047801147
"2846","declarative","Mother",4.70225872689938,"or",1,523,0.00191204588910134,1.91204588910134
"2847","declarative","Mother",4.70499657768652,"and",34,1748,0.0194508009153318,19.4508009153318
"2848","declarative","Mother",4.70499657768652,"or",2,1748,0.0011441647597254,1.1441647597254
"2849","declarative","Mother",4.72142368240931,"and",4,647,0.00618238021638331,6.18238021638331
"2850","declarative","Mother",4.72416153319644,"and",24,1536,0.015625,15.625
"2851","declarative","Mother",4.74058863791923,"and",2,139,0.0143884892086331,14.3884892086331
"2852","declarative","Mother",4.7460643394935,"and",46,2184,0.0210622710622711,21.0622710622711
"2853","declarative","Mother",4.7460643394935,"or",7,2184,0.00320512820512821,3.2051282051282
"2854","declarative","Mother",4.75,"and",2574,127635,0.020166882124809,20.166882124809
"2855","declarative","Mother",4.75,"or",213,127635,0.00166882124809026,1.66882124809026
"2856","declarative","Mother",4.75273785078713,"and",2,231,0.00865800865800866,8.65800865800866
"2857","declarative","Mother",4.75273785078713,"or",1,231,0.00432900432900433,4.32900432900433
"2858","declarative","Mother",4.75547570157426,"and",12,724,0.0165745856353591,16.5745856353591
"2859","declarative","Mother",4.75547570157426,"or",1,724,0.00138121546961326,1.38121546961326
"2860","declarative","Mother",4.7582135523614,"and",49,1958,0.0250255362614913,25.0255362614913
"2861","declarative","Mother",4.76095140314853,"and",63,3362,0.0187388459250446,18.7388459250446
"2862","declarative","Mother",4.76095140314853,"or",8,3362,0.00237953599048186,2.37953599048186
"2863","declarative","Mother",4.76368925393566,"and",167,5896,0.0283242876526459,28.3242876526459
"2864","declarative","Mother",4.76368925393566,"or",10,5896,0.00169606512890095,1.69606512890095
"2865","declarative","Mother",4.76642710472279,"and",81,3560,0.022752808988764,22.752808988764
"2866","declarative","Mother",4.76642710472279,"or",13,3560,0.00365168539325843,3.65168539325843
"2867","declarative","Mother",4.76916495550992,"and",205,7837,0.0261579686104377,26.1579686104377
"2868","declarative","Mother",4.76916495550992,"or",19,7837,0.00242439709072349,2.42439709072349
"2869","declarative","Mother",4.77464065708419,"and",50,2548,0.0196232339089482,19.6232339089482
"2870","declarative","Mother",4.77464065708419,"or",1,2548,0.000392464678178964,0.392464678178964
"2871","declarative","Mother",4.78011635865845,"and",25,774,0.0322997416020672,32.2997416020672
"2872","declarative","Mother",4.78011635865845,"or",1,774,0.00129198966408269,1.29198966408269
"2873","declarative","Mother",4.78285420944558,"and",51,2598,0.0196304849884527,19.6304849884527
"2874","declarative","Mother",4.78285420944558,"or",4,2598,0.00153964588144727,1.53964588144727
"2875","declarative","Mother",4.78559206023272,"and",4,304,0.0131578947368421,13.1578947368421
"2876","declarative","Mother",4.78832991101985,"and",35,1376,0.0254360465116279,25.4360465116279
"2877","declarative","Mother",4.79106776180698,"and",28,1414,0.0198019801980198,19.8019801980198
"2878","declarative","Mother",4.79106776180698,"or",1,1414,0.000707213578500707,0.707213578500707
"2879","declarative","Mother",4.79380561259411,"and",32,1236,0.0258899676375405,25.8899676375405
"2880","declarative","Mother",4.79380561259411,"or",6,1236,0.00485436893203883,4.85436893203883
"2881","declarative","Mother",4.79928131416838,"and",14,832,0.0168269230769231,16.8269230769231
"2882","declarative","Mother",4.79928131416838,"or",3,832,0.00360576923076923,3.60576923076923
"2883","declarative","Mother",4.80201916495551,"and",6,525,0.0114285714285714,11.4285714285714
"2884","declarative","Mother",4.80475701574264,"and",5,180,0.0277777777777778,27.7777777777778
"2885","declarative","Mother",4.80749486652977,"and",60,2078,0.0288739172281039,28.8739172281039
"2886","declarative","Mother",4.80749486652977,"or",1,2078,0.000481231953801732,0.481231953801732
"2887","declarative","Mother",4.81023271731691,"and",17,1415,0.0120141342756184,12.0141342756184
"2888","declarative","Mother",4.81023271731691,"or",12,1415,0.00848056537102473,8.48056537102473
"2889","declarative","Mother",4.81297056810404,"and",8,808,0.0099009900990099,9.9009900990099
"2890","declarative","Mother",4.81297056810404,"or",2,808,0.00247524752475248,2.47524752475248
"2891","declarative","Mother",4.81570841889117,"and",1,125,0.008,8
"2892","declarative","Mother",4.82392197125257,"and",7,516,0.0135658914728682,13.5658914728682
"2893","declarative","Mother",4.82392197125257,"or",3,516,0.00581395348837209,5.81395348837209
"2894","declarative","Mother",4.83213552361396,"and",57,2226,0.0256064690026954,25.6064690026954
"2895","declarative","Mother",4.83333333333333,"and",58,2817,0.0205892793752219,20.5892793752219
"2896","declarative","Mother",4.83333333333333,"or",3,2817,0.00106496272630458,1.06496272630458
"2897","declarative","Mother",4.83607118412047,"and",90,2386,0.0377200335289187,37.7200335289187
"2898","declarative","Mother",4.83607118412047,"or",1,2386,0.000419111483654652,0.419111483654652
"2899","declarative","Mother",4.8388090349076,"and",71,2640,0.0268939393939394,26.8939393939394
"2900","declarative","Mother",4.8388090349076,"or",3,2640,0.00113636363636364,1.13636363636364
"2901","declarative","Mother",4.84154688569473,"and",10,560,0.0178571428571429,17.8571428571429
"2902","declarative","Mother",4.84154688569473,"or",2,560,0.00357142857142857,3.57142857142857
"2903","declarative","Mother",4.84428473648186,"and",75,4153,0.0180592342884662,18.0592342884662
"2904","declarative","Mother",4.84428473648186,"or",2,4153,0.000481579581025764,0.481579581025764
"2905","declarative","Mother",4.84702258726899,"and",107,3422,0.0312682641729982,31.2682641729982
"2906","declarative","Mother",4.84702258726899,"or",9,3422,0.00263004091174752,2.63004091174752
"2907","declarative","Mother",4.84976043805613,"and",161,5536,0.0290823699421965,29.0823699421965
"2908","declarative","Mother",4.84976043805613,"or",11,5536,0.00198699421965318,1.98699421965318
"2909","declarative","Mother",4.85523613963039,"and",8,785,0.0101910828025478,10.1910828025478
"2910","declarative","Mother",4.85797399041752,"and",1,121,0.00826446280991736,8.26446280991736
"2911","declarative","Mother",4.86071184120465,"and",97,3629,0.0267291264811243,26.7291264811243
"2912","declarative","Mother",4.86071184120465,"or",12,3629,0.00330669605952053,3.30669605952053
"2913","declarative","Mother",4.86344969199179,"and",9,582,0.0154639175257732,15.4639175257732
"2914","declarative","Mother",4.87440109514031,"and",8,954,0.00838574423480084,8.38574423480084
"2915","declarative","Mother",4.88809034907598,"and",3,283,0.0106007067137809,10.6007067137809
"2916","declarative","Mother",4.89082819986311,"and",16,661,0.0242057488653555,24.2057488653555
"2917","declarative","Mother",4.89356605065024,"and",1,75,0.0133333333333333,13.3333333333333
"2918","declarative","Mother",4.89630390143737,"and",2,656,0.00304878048780488,3.04878048780488
"2919","declarative","Mother",4.89630390143737,"or",1,656,0.00152439024390244,1.52439024390244
"2920","declarative","Mother",4.8990417522245,"and",78,2630,0.0296577946768061,29.6577946768061
"2921","declarative","Mother",4.8990417522245,"or",1,2630,0.000380228136882129,0.380228136882129
"2922","declarative","Mother",4.9072553045859,"and",9,646,0.0139318885448916,13.9318885448916
"2923","declarative","Mother",4.9072553045859,"or",1,646,0.00154798761609907,1.54798761609907
"2924","declarative","Mother",4.91273100616016,"and",2,238,0.00840336134453781,8.40336134453782
"2925","declarative","Mother",4.91666666666667,"and",168,5460,0.0307692307692308,30.7692307692308
"2926","declarative","Mother",4.91666666666667,"or",17,5460,0.00311355311355311,3.11355311355311
"2927","declarative","Mother",4.9194045174538,"and",135,5669,0.0238137237608044,23.8137237608044
"2928","declarative","Mother",4.9194045174538,"or",9,5669,0.00158758158405362,1.58758158405362
"2929","declarative","Mother",4.92214236824093,"and",24,1466,0.0163710777626194,16.3710777626194
"2930","declarative","Mother",4.9276180698152,"and",7,375,0.0186666666666667,18.6666666666667
"2931","declarative","Mother",4.93035592060233,"and",71,3017,0.0235333112363275,23.5333112363275
"2932","declarative","Mother",4.93035592060233,"or",3,3017,0.000994365263506795,0.994365263506795
"2933","declarative","Mother",4.93309377138946,"and",78,3866,0.0201758923952406,20.1758923952406
"2934","declarative","Mother",4.93309377138946,"or",6,3866,0.00155199172271081,1.55199172271081
"2935","declarative","Mother",4.93583162217659,"and",65,2330,0.0278969957081545,27.8969957081545
"2936","declarative","Mother",4.93856947296372,"and",97,4943,0.0196237102973903,19.6237102973903
"2937","declarative","Mother",4.93856947296372,"or",12,4943,0.00242767550070807,2.42767550070807
"2938","declarative","Mother",4.95225872689938,"and",23,954,0.0241090146750524,24.1090146750524
"2939","declarative","Mother",4.95225872689938,"or",1,954,0.0010482180293501,1.0482180293501
"2940","declarative","Mother",4.96868583162218,"and",14,597,0.0234505862646566,23.4505862646566
"2941","declarative","Mother",4.96868583162218,"or",2,597,0.0033500837520938,3.3500837520938
"2942","declarative","Mother",4.97142368240931,"and",134,4129,0.0324533785420199,32.4533785420199
"2943","declarative","Mother",4.97142368240931,"or",6,4129,0.00145313635262775,1.45313635262775
"2944","declarative","Mother",4.97689938398357,"and",22,1387,0.0158615717375631,15.8615717375631
"2945","declarative","Mother",4.97689938398357,"or",3,1387,0.00216294160057678,2.16294160057678
"2946","declarative","Mother",4.97963723477071,"and",95,4284,0.0221755368814192,22.1755368814192
"2947","declarative","Mother",4.97963723477071,"or",2,4284,0.000466853408029879,0.466853408029879
"2948","declarative","Mother",4.98511293634497,"and",2,201,0.00995024875621891,9.9502487562189
"2949","declarative","Mother",4.9878507871321,"and",38,899,0.0422691879866518,42.2691879866518
"2950","declarative","Mother",4.9878507871321,"or",2,899,0.00222469410456062,2.22469410456062
"2951","declarative","Mother",4.99058863791923,"and",2,73,0.0273972602739726,27.3972602739726
"2952","declarative","Mother",4.99058863791923,"or",1,73,0.0136986301369863,13.6986301369863
"2953","declarative","Mother",4.99332648870637,"and",52,2265,0.0229580573951435,22.9580573951435
"2954","declarative","Mother",4.99332648870637,"or",2,2265,0.000883002207505519,0.883002207505519
"2955","declarative","Mother",5,"and",56,2899,0.0193170058640911,19.3170058640911
"2956","declarative","Mother",5,"or",4,2899,0.00137978613314936,1.37978613314936
"2957","declarative","Mother",5.00547570157426,"and",14,565,0.0247787610619469,24.7787610619469
"2958","declarative","Mother",5.0082135523614,"and",7,437,0.0160183066361556,16.0183066361556
"2959","declarative","Mother",5.0082135523614,"or",2,437,0.0045766590389016,4.5766590389016
"2960","declarative","Mother",5.01095140314853,"and",3,136,0.0220588235294118,22.0588235294118
"2961","declarative","Mother",5.01095140314853,"or",1,136,0.00735294117647059,7.35294117647059
"2962","declarative","Mother",5.01368925393566,"and",30,1717,0.017472335468841,17.472335468841
"2963","declarative","Mother",5.01368925393566,"or",6,1717,0.0034944670937682,3.4944670937682
"2964","declarative","Mother",5.01916495550992,"and",30,1276,0.0235109717868339,23.5109717868339
"2965","declarative","Mother",5.01916495550992,"or",2,1276,0.00156739811912226,1.56739811912226
"2966","declarative","Mother",5.02190280629706,"and",43,1535,0.0280130293159609,28.0130293159609
"2967","declarative","Mother",5.02737850787132,"and",11,550,0.02,20
"2968","declarative","Mother",5.03011635865845,"and",1,113,0.00884955752212389,8.84955752212389
"2969","declarative","Mother",5.03011635865845,"or",1,113,0.00884955752212389,8.84955752212389
"2970","declarative","Mother",5.04380561259411,"and",46,2817,0.0163294284700035,16.3294284700035
"2971","declarative","Mother",5.04380561259411,"or",2,2817,0.00070997515086972,0.70997515086972
"2972","declarative","Mother",5.04654346338125,"and",50,1366,0.0366032210834553,36.6032210834553
"2973","declarative","Mother",5.05201916495551,"and",17,1009,0.0168483647175421,16.8483647175421
"2974","declarative","Mother",5.06570841889117,"and",11,483,0.0227743271221532,22.7743271221532
"2975","declarative","Mother",5.0684462696783,"and",7,555,0.0126126126126126,12.6126126126126
"2976","declarative","Mother",5.0684462696783,"or",1,555,0.0018018018018018,1.8018018018018
"2977","declarative","Mother",5.08213552361396,"and",3,152,0.0197368421052632,19.7368421052632
"2978","declarative","Mother",5.0888090349076,"and",40,1067,0.0374882849109653,37.4882849109653
"2979","declarative","Mother",5.0888090349076,"or",1,1067,0.000937207122774133,0.937207122774133
"2980","declarative","Mother",5.09702258726899,"and",33,1394,0.0236728837876614,23.6728837876614
"2981","declarative","Mother",5.09702258726899,"or",2,1394,0.00143472022955524,1.43472022955524
"2982","declarative","Mother",5.09976043805613,"and",9,1076,0.00836431226765799,8.36431226765799
"2983","declarative","Mother",5.09976043805613,"or",2,1076,0.00185873605947955,1.85873605947955
"2984","declarative","Mother",5.11892539356605,"and",50,2235,0.0223713646532438,22.3713646532438
"2985","declarative","Mother",5.11892539356605,"or",1,2235,0.000447427293064877,0.447427293064877
"2986","declarative","Mother",5.12713894592745,"and",27,969,0.0278637770897833,27.8637770897833
"2987","declarative","Mother",5.12713894592745,"or",1,969,0.00103199174406605,1.03199174406605
"2988","declarative","Mother",5.16666666666667,"and",66,3846,0.0171606864274571,17.1606864274571
"2989","declarative","Mother",5.16666666666667,"or",3,3846,0.00078003120124805,0.78003120124805
"2990","declarative","Mother",5.18583162217659,"and",39,1201,0.0324729392173189,32.4729392173189
"2991","declarative","Mother",5.18583162217659,"or",2,1201,0.00166527893422148,1.66527893422148
"2992","declarative","Mother",5.18856947296372,"and",28,1611,0.0173805090006207,17.3805090006207
"2993","declarative","Mother",5.18856947296372,"or",3,1611,0.00186219739292365,1.86219739292365
"2994","declarative","Mother",5.19952087611225,"and",10,659,0.0151745068285281,15.1745068285281
"2995","declarative","Mother",5.19952087611225,"or",1,659,0.00151745068285281,1.51745068285281
"2996","declarative","Mother",5.20225872689938,"and",8,480,0.0166666666666667,16.6666666666667
"2997","declarative","Mother",5.24058863791923,"and",24,1155,0.0207792207792208,20.7792207792208
"2998","declarative","Mother",5.24058863791923,"or",2,1155,0.00173160173160173,1.73160173160173
"2999","declarative","Mother",5.25,"and",17,693,0.0245310245310245,24.5310245310245
"3000","declarative","Mother",5.26642710472279,"and",14,1308,0.0107033639143731,10.7033639143731
"3001","declarative","Mother",5.27464065708419,"and",1,132,0.00757575757575758,7.57575757575758
"3002","declarative","Mother",5.29106776180698,"and",1,266,0.0037593984962406,3.7593984962406
"3003","declarative","Mother",5.29380561259411,"and",129,4676,0.0275876817792985,27.5876817792985
"3004","declarative","Mother",5.29380561259411,"or",8,4676,0.00171086398631309,1.71086398631309
"3005","declarative","Mother",5.31023271731691,"and",5,845,0.00591715976331361,5.91715976331361
"3006","declarative","Mother",5.32939767282683,"and",4,384,0.0104166666666667,10.4166666666667
"3007","declarative","Mother",5.34154688569473,"and",1,32,0.03125,31.25
"3008","declarative","Mother",5.35523613963039,"and",55,1818,0.0302530253025303,30.2530253025303
"3009","declarative","Mother",5.35523613963039,"or",3,1818,0.00165016501650165,1.65016501650165
"3010","declarative","Mother",5.36344969199179,"and",46,2756,0.0166908563134978,16.6908563134978
"3011","declarative","Mother",5.36344969199179,"or",5,2756,0.00181422351233672,1.81422351233672
"3012","declarative","Mother",5.37166324435318,"and",112,4128,0.0271317829457364,27.1317829457364
"3013","declarative","Mother",5.37166324435318,"or",5,4128,0.00121124031007752,1.21124031007752
"3014","declarative","Mother",5.38535249828884,"and",10,953,0.0104931794333683,10.4931794333683
"3015","declarative","Mother",5.38535249828884,"or",1,953,0.00104931794333683,1.04931794333683
"3016","declarative","Mother",5.39082819986311,"and",4,391,0.010230179028133,10.230179028133
"3017","declarative","Mother",5.39082819986311,"or",2,391,0.0051150895140665,5.1150895140665
"3018","declarative","Mother",5.39356605065024,"and",2,151,0.0132450331125828,13.2450331125828
"3019","declarative","Mother",5.39630390143737,"and",5,540,0.00925925925925926,9.25925925925926
"3020","declarative","Mother",5.39630390143737,"or",1,540,0.00185185185185185,1.85185185185185
"3021","declarative","Mother",5.40451745379877,"and",37,1411,0.0262225372076541,26.2225372076541
"3022","declarative","Mother",5.40451745379877,"or",3,1411,0.00212615166548547,2.12615166548547
"3023","declarative","Mother",5.43035592060233,"and",4,391,0.010230179028133,10.230179028133
"3024","declarative","Mother",5.43309377138946,"and",8,689,0.011611030478955,11.611030478955
"3025","declarative","Mother",5.43309377138946,"or",5,689,0.00725689404934688,7.25689404934688
"3026","declarative","Mother",5.44678302532512,"and",61,3042,0.0200525969756739,20.0525969756739
"3027","declarative","Mother",5.44678302532512,"or",5,3042,0.00164365548980934,1.64365548980934
"3028","declarative","Mother",5.46321013004791,"and",40,1924,0.0207900207900208,20.7900207900208
"3029","declarative","Mother",5.46321013004791,"or",4,1924,0.00207900207900208,2.07900207900208
"3030","declarative","Mother",5.4960643394935,"and",50,2396,0.0208681135225376,20.8681135225376
"3031","declarative","Mother",5.4960643394935,"or",6,2396,0.00250417362270451,2.50417362270451
"3032","declarative","Mother",5.50547570157426,"and",20,1522,0.0131406044678055,13.1406044678055
"3033","declarative","Mother",5.50547570157426,"or",2,1522,0.00131406044678055,1.31406044678055
"3034","declarative","Mother",5.51642710472279,"and",4,370,0.0108108108108108,10.8108108108108
"3035","declarative","Mother",5.53011635865845,"and",69,3326,0.0207456404088996,20.7456404088996
"3036","declarative","Mother",5.53011635865845,"or",6,3326,0.00180396873120866,1.80396873120866
"3037","declarative","Mother",5.53559206023272,"and",17,1475,0.0115254237288136,11.5254237288136
"3038","declarative","Mother",5.53559206023272,"or",5,1475,0.00338983050847458,3.38983050847458
"3039","declarative","Mother",5.55201916495551,"and",8,710,0.0112676056338028,11.2676056338028
"3040","declarative","Mother",5.55201916495551,"or",1,710,0.00140845070422535,1.40845070422535
"3041","declarative","Mother",5.55475701574264,"and",12,965,0.0124352331606218,12.4352331606218
"3042","declarative","Mother",5.55475701574264,"or",3,965,0.00310880829015544,3.10880829015544
"3043","declarative","Mother",5.56297056810404,"and",59,3385,0.0174298375184638,17.4298375184638
"3044","declarative","Mother",5.56297056810404,"or",8,3385,0.00236336779911374,2.36336779911374
"3045","declarative","Mother",5.5684462696783,"and",3,403,0.00744416873449132,7.44416873449132
"3046","declarative","Mother",5.5684462696783,"or",1,403,0.00248138957816377,2.48138957816377
"3047","declarative","Mother",5.5766598220397,"and",28,2251,0.0124389160373167,12.4389160373167
"3048","declarative","Mother",5.5766598220397,"or",3,2251,0.00133274100399822,1.33274100399822
"3049","declarative","Mother",5.57939767282683,"and",2,313,0.00638977635782748,6.38977635782748
"3050","declarative","Mother",5.58607118412047,"and",84,4771,0.0176063718298051,17.6063718298051
"3051","declarative","Mother",5.58607118412047,"or",7,4771,0.00146719765248376,1.46719765248376
"3052","declarative","Mother",5.5888090349076,"and",24,1776,0.0135135135135135,13.5135135135135
"3053","declarative","Mother",5.5888090349076,"or",4,1776,0.00225225225225225,2.25225225225225
"3054","declarative","Mother",5.60523613963039,"and",12,500,0.024,24
"3055","declarative","Mother",5.60523613963039,"or",2,500,0.004,4
"3056","declarative","Mother",5.60797399041752,"and",37,1160,0.0318965517241379,31.8965517241379
"3057","declarative","Mother",5.60797399041752,"or",7,1160,0.00603448275862069,6.03448275862069
"3058","declarative","Mother",5.61344969199179,"and",11,763,0.0144167758846658,14.4167758846658
"3059","declarative","Mother",5.61344969199179,"or",2,763,0.00262123197903014,2.62123197903014
"3060","declarative","Mother",5.61892539356605,"and",51,2757,0.0184983677910773,18.4983677910773
"3061","declarative","Mother",5.61892539356605,"or",4,2757,0.00145085237577077,1.45085237577077
"3062","declarative","Mother",5.62713894592745,"and",37,1827,0.0202517788724685,20.2517788724685
"3063","declarative","Mother",5.62713894592745,"or",7,1827,0.00383141762452107,3.83141762452107
"3064","declarative","Mother",5.63809034907598,"and",64,2934,0.021813224267212,21.813224267212
"3065","declarative","Mother",5.63809034907598,"or",10,2934,0.00340831629175187,3.40831629175187
"3066","declarative","Mother",5.65177960301164,"and",37,2007,0.018435475834579,18.435475834579
"3067","declarative","Mother",5.65177960301164,"or",5,2007,0.00249128051818635,2.49128051818635
"3068","declarative","Mother",5.66273100616016,"and",42,1991,0.0210949271722752,21.0949271722752
"3069","declarative","Mother",5.66273100616016,"or",3,1991,0.00150678051230537,1.50678051230537
"3070","declarative","Mother",5.68583162217659,"and",91,3177,0.0286433742524394,28.6433742524394
"3071","declarative","Mother",5.68583162217659,"or",2,3177,0.000629524708844822,0.629524708844822
"3072","declarative","Mother",5.68856947296372,"and",3,342,0.0087719298245614,8.7719298245614
"3073","declarative","Mother",5.69404517453799,"and",67,3106,0.0215711526078558,21.5711526078558
"3074","declarative","Mother",5.69404517453799,"or",6,3106,0.00193174500965873,1.93174500965873
"3075","declarative","Mother",5.69952087611225,"and",38,1844,0.0206073752711497,20.6073752711497
"3076","declarative","Mother",5.69952087611225,"or",3,1844,0.00162689804772234,1.62689804772234
"3077","declarative","Mother",5.70499657768652,"and",2,238,0.00840336134453781,8.40336134453782
"3078","declarative","Mother",5.73511293634497,"and",49,2285,0.0214442013129103,21.4442013129103
"3079","declarative","Mother",5.73511293634497,"or",4,2285,0.00175054704595186,1.75054704595186
"3080","declarative","Mother",5.74880219028063,"and",3,241,0.012448132780083,12.448132780083
"3081","declarative","Mother",5.75,"and",4,553,0.00723327305605787,7.23327305605787
"3082","declarative","Mother",5.75273785078713,"and",27,1294,0.0208655332302937,20.8655332302937
"3083","declarative","Mother",5.75273785078713,"or",1,1294,0.000772797527047913,0.772797527047913
"3084","declarative","Mother",5.77464065708419,"and",6,675,0.00888888888888889,8.88888888888889
"3085","declarative","Mother",5.78285420944558,"and",36,1863,0.0193236714975845,19.3236714975845
"3086","declarative","Mother",5.78285420944558,"or",5,1863,0.00268384326355341,2.68384326355341
"3087","declarative","Mother",5.78832991101985,"and",105,4762,0.0220495590088198,22.0495590088198
"3088","declarative","Mother",5.78832991101985,"or",9,4762,0.00188996220075598,1.88996220075598
"3089","declarative","Mother",5.80201916495551,"and",39,1634,0.0238678090575275,23.8678090575275
"3090","declarative","Mother",5.80201916495551,"or",5,1634,0.00305997552019584,3.05997552019584
"3091","declarative","Mother",5.80749486652977,"and",12,872,0.0137614678899083,13.7614678899083
"3092","declarative","Mother",5.80749486652977,"or",2,872,0.00229357798165138,2.29357798165138
"3093","declarative","Mother",5.81570841889117,"and",7,551,0.0127041742286751,12.7041742286751
"3094","declarative","Mother",5.81570841889117,"or",1,551,0.00181488203266788,1.81488203266788
"3095","declarative","Mother",5.82392197125257,"and",33,1560,0.0211538461538462,21.1538461538462
"3096","declarative","Mother",5.82392197125257,"or",2,1560,0.00128205128205128,1.28205128205128
"3097","declarative","Mother",5.82939767282683,"and",39,1989,0.0196078431372549,19.6078431372549
"3098","declarative","Mother",5.82939767282683,"or",5,1989,0.00251382604323781,2.51382604323781
"3099","declarative","Mother",5.83213552361396,"and",1,203,0.00492610837438424,4.92610837438424
"3100","declarative","Mother",5.83333333333333,"and",8,289,0.027681660899654,27.681660899654
"3101","declarative","Mother",5.83607118412047,"and",6,301,0.0199335548172757,19.9335548172757
"3102","declarative","Mother",5.83607118412047,"or",1,301,0.00332225913621262,3.32225913621262
"3103","declarative","Mother",5.85249828884326,"and",21,1091,0.0192483959670028,19.2483959670028
"3104","declarative","Mother",5.87713894592745,"and",47,2581,0.0182099961255327,18.2099961255327
"3105","declarative","Mother",5.87713894592745,"or",5,2581,0.00193723363037582,1.93723363037582
"3106","declarative","Mother",5.88809034907598,"and",36,1627,0.0221266133988937,22.1266133988937
"3107","declarative","Mother",5.88809034907598,"or",4,1627,0.00245851259987707,2.45851259987707
"3108","declarative","Mother",5.89082819986311,"and",53,2703,0.0196078431372549,19.6078431372549
